X	Y
0	65.509
1	65.400
2	64.345
3	64.582
4	65.982
5	65.200
6	64.473
7	63.691
8	63.782
9	62.673
10	63.855
11	63.036
12	64.000
13	63.327
14	62.055
15	63.273
16	62.855
17	63.709
18	62.636
19	64.418
20	64.709
21	64.673
22	64.745
23	65.200
24	64.564
25	65.036
26	65.364
27	65.327
28	66.127
29	66.255
30	66.527
31	66.255
32	66.455
33	68.091
34	68.600
35	69.927
36	70.455
37	71.436
38	71.182
39	71.364
40	71.055
41	72.055
42	72.036
43	74.109
44	76.727
45	78.945
46	83.273
47	89.509
48	97.418
49	108.982
50	123.218
51	141.127
52	159.291
53	175.236
54	190.164
55	201.418
56	210.800
57	217.527
58	217.273
59	210.345
60	191.036
61	142.873
62	85.091
63	72.800
64	72.527
65	74.000
66	75.255
67	78.345
68	84.291
69	93.000
70	103.509
71	117.964
72	132.473
73	145.309
74	155.818
75	162.000
76	164.418
77	155.455
78	133.636
79	89.327
80	67.564
81	64.564
82	64.055
83	62.891
84	61.709
85	62.600
86	62.782
87	62.418
88	61.891
89	62.618
90	65.236
91	63.309
92	63.400
93	64.473
94	65.764
95	67.127
96	65.691
97	66.091
98	68.273
99	69.527
100	72.236
101	74.691
102	79.836
103	85.564
104	93.145
105	100.164
106	103.727
107	106.382
108	106.909
109	103.145
110	95.455
111	84.382
112	74.073
113	67.291
114	62.491
115	60.073
116	58.855
117	59.582
118	59.600
119	58.473
120	58.273
121	56.727
122	58.109
123	60.055
124	60.509
125	61.564
126	64.382
127	66.018
128	71.145
129	73.873
130	76.182
131	79.691
132	79.000
133	76.873
134	70.582
135	63.909
136	59.600
137	56.964
138	56.582
139	55.618
140	55.236
141	55.000
142	54.473
143	54.273
144	54.055
145	54.073
146	53.400
147	53.400
148	53.218
149	52.945
150	53.127
151	51.836
152	51.782
153	52.545
154	52.273
155	50.709
156	52.091
157	52.291
158	52.273
159	52.745
160	50.927
161	53.073
162	54.455
163	53.527
164	51.945
165	53.255
166	52.782
167	53.127
168	52.455
169	53.400
170	52.964
171	52.345
172	52.745
173	52.636
174	53.836
175	53.455
176	52.782
177	53.200
178	52.182
179	52.418
180	52.109
181	53.945
182	52.945
183	52.509
184	52.273
185	51.782
186	51.764
187	52.291
188	51.309
189	50.800
190	51.836
191	52.782
192	51.745
193	51.873
194	52.236
195	52.764
196	51.982
197	51.582
198	53.109
199	53.055
200	52.800
