X	Y
0	86.148
1	85.519
2	85.630
3	85.278
4	84.556
5	85.630
6	85.389
7	85.852
8	84.444
9	84.259
10	83.463
11	83.981
12	83.333
13	85.056
14	84.204
15	84.778
16	83.889
17	85.019
18	83.981
19	84.204
20	84.778
21	85.167
22	85.148
23	85.481
24	84.204
25	84.981
26	84.944
27	84.870
28	83.870
29	84.407
30	83.426
31	84.130
32	84.000
33	86.185
34	85.296
35	85.648
36	87.204
37	87.574
38	87.926
39	87.630
40	87.426
41	88.185
42	87.204
43	89.815
44	89.815
45	91.167
46	91.407
47	91.870
48	92.852
49	97.111
50	96.815
51	99.889
52	104.074
53	108.796
54	113.185
55	122.963
56	130.704
57	142.500
58	154.519
59	167.148
60	178.500
61	190.333
62	196.630
63	202.000
64	203.796
65	201.907
66	192.204
67	171.852
68	131.259
69	94.963
70	88.704
71	88.611
72	89.204
73	90.870
74	93.648
75	98.111
76	102.444
77	110.611
78	119.944
79	130.148
80	139.241
81	148.778
82	154.815
83	158.889
84	157.074
85	149.833
86	129.889
87	98.167
88	84.259
89	83.241
90	82.111
91	82.426
92	83.500
93	81.352
94	81.407
95	81.185
96	80.963
97	81.426
98	81.611
99	81.759
100	81.648
101	81.426
102	82.352
103	81.093
104	82.722
105	82.296
106	82.407
107	82.222
108	82.778
109	82.315
110	83.074
111	81.685
112	84.296
113	83.722
114	86.056
115	87.481
116	88.370
117	89.593
118	89.352
119	89.056
120	87.278
121	85.167
122	82.778
123	81.167
124	78.722
125	78.926
126	77.037
127	77.741
128	77.648
129	77.796
130	77.037
131	76.037
132	77.500
133	78.852
134	78.759
135	77.815
136	77.722
137	78.963
138	79.981
139	79.907
140	81.037
141	82.037
142	80.778
143	81.444
144	80.963
145	80.667
146	79.000
147	78.352
148	77.278
149	77.667
150	76.278
151	76.333
152	77.704
153	76.648
154	76.593
155	76.056
156	76.426
157	75.315
158	75.037
159	76.093
160	74.500
161	75.500
162	75.222
163	76.019
164	75.204
165	75.796
166	74.556
167	75.537
168	75.741
169	76.389
170	74.630
171	75.870
172	74.630
173	74.463
174	74.907
175	74.704
176	74.648
177	75.204
178	74.574
179	74.315
180	74.278
181	75.093
182	73.741
183	74.000
184	73.204
185	75.481
186	74.741
187	74.537
188	73.870
189	73.241
190	72.185
191	73.611
192	73.648
193	72.389
194	72.870
195	73.648
196	74.037
197	74.444
198	73.907
199	73.037
200	74.241
