X	Y
0	95.679
1	91.536
2	92.179
3	92.018
4	90.125
5	91.232
6	89.179
7	92.250
8	91.161
9	90.411
10	89.393
11	90.536
12	91.286
13	89.054
14	91.161
15	89.179
16	90.304
17	90.732
18	91.196
19	90.000
20	89.786
21	90.768
22	90.304
23	89.982
24	90.554
25	90.214
26	91.054
27	91.839
28	90.696
29	90.750
30	88.768
31	91.125
32	89.893
33	90.750
34	91.304
35	90.911
36	91.893
37	92.589
38	92.286
39	92.964
40	92.714
41	92.357
42	92.839
43	93.696
44	93.036
45	95.732
46	96.589
47	95.393
48	98.107
49	98.071
50	99.804
51	102.125
52	105.214
53	108.036
54	112.250
55	118.357
56	127.464
57	137.714
58	151.286
59	162.911
60	175.714
61	186.036
62	195.750
63	202.268
64	206.857
65	205.268
66	199.875
67	188.518
68	158.554
69	115.339
70	95.196
71	93.321
72	94.625
73	94.821
74	98.429
75	99.357
76	104.536
77	110.321
78	118.607
79	127.696
80	139.304
81	148.536
82	155.393
83	162.643
84	166.000
85	161.393
86	151.250
87	128.375
88	101.839
89	88.446
90	86.696
91	86.339
92	84.589
93	86.357
94	86.107
95	85.554
96	86.411
97	85.054
98	86.018
99	85.143
100	86.339
101	85.446
102	84.446
103	84.446
104	84.696
105	84.857
106	83.536
107	85.071
108	84.536
109	83.643
110	83.000
111	83.982
112	85.536
113	84.571
114	85.893
115	86.482
116	88.554
117	88.089
118	89.036
119	88.036
120	88.321
121	87.250
122	84.304
123	83.607
124	82.268
125	81.000
126	81.232
127	81.036
128	80.196
129	80.679
130	80.339
131	79.500
132	81.179
133	79.411
134	79.857
135	80.946
136	80.625
137	80.625
138	79.982
139	80.000
140	79.554
141	82.536
142	81.268
143	80.679
144	79.964
145	81.804
146	79.821
147	81.000
148	79.679
149	78.446
150	79.143
151	79.393
152	77.625
153	79.071
154	79.214
155	78.661
156	77.268
157	77.304
158	78.661
159	77.321
160	77.679
161	75.536
162	76.125
163	76.804
164	76.518
165	75.964
166	76.500
167	76.089
168	76.589
169	76.679
170	77.625
171	77.089
172	74.893
173	76.857
174	76.768
175	76.179
176	76.393
177	76.875
178	77.982
179	75.804
180	76.679
181	76.857
182	77.411
183	76.071
184	77.143
185	75.554
186	75.875
187	76.357
188	78.661
189	78.696
190	75.929
191	76.625
192	75.214
193	76.500
194	75.946
195	75.482
196	75.964
197	75.286
198	74.982
199	77.357
200	75.000
